months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,fraud_reported,claim_severity_ratio,injury_ratio,vehicle_ratio,from_bind_to_incident_months,is_high_risk_hobby,incident_severity_encoded,claim_x_tenure
78,31,250/500,1000,1554.64,4000000,MALE,protective-serv,own-child,0,-27900,Single Vehicle Collision,Front Collision,Other,WV,21,1,NO,1,0,NO,55660,Honda,1,35.80250090053002,0.09090909090909091,0.7272727272727273,192,0,2,10686720
129,28,500/1000,1000,1377.94,0,MALE,machine-op-inspct,not-in-family,0,0,Single Vehicle Collision,Side Collision,Fire,NY,23,1,Unknown,2,3,Unknown,44640,Toyota,0,32.39618561040393,0.2222222222222222,0.6666666666666666,299,0,2,13347360
283,46,500/1000,2000,1313.33,0,FEMALE,transport-moving,husband,53500,-73600,Multi-vehicle Collision,Front Collision,Ambulance,NY,3,3,Unknown,1,3,NO,77660,Nissan,1,59.132129776979134,0.09090909090909091,0.7272727272727273,172,0,2,13357520
85,25,250/500,500,1259.02,0,FEMALE,tech-support,unmarried,67000,-53600,Parked Car,Unknown,,SC,8,1,NO,2,2,Unknown,5640,Nissan,0,4.4796746675986086,0.16666666666666666,0.6666666666666666,77,0,0,434280
101,26,500/1000,1000,1371.88,0,FEMALE,prof-specialty,husband,0,0,Parked Car,Unknown,,VA,4,1,Unknown,2,2,Unknown,3190,Suburu,0,2.32527626323002,0.18181818181818182,0.6363636363636364,282,0,0,899580
96,30,100/300,500,1399.27,6000000,MALE,prof-specialty,wife,38900,-48700,Single Vehicle Collision,Side Collision,Fire,NC,22,1,Unknown,0,0,YES,53440,Ford,0,38.19134262865637,0.0,0.875,160,0,3,8550400
121,31,500/1000,1000,1061.98,6000000,FEMALE,armed-forces,unmarried,0,0,Single Vehicle Collision,Rear Collision,Police,WV,16,1,NO,0,1,YES,65250,BMW,0,61.44183506280721,0.1111111111111111,0.7777777777777778,94,0,1,6133500
176,39,250/500,500,1365.46,4000000,MALE,armed-forces,unmarried,0,-56600,Multi-vehicle Collision,Side Collision,Fire,SC,14,3,NO,2,1,NO,44280,Chevrolet,0,32.4286321093258,0.1111111111111111,0.7777777777777778,50,0,1,2214000
159,37,500/1000,1000,894.4,0,MALE,tech-support,wife,0,-53700,Single Vehicle Collision,Rear Collision,Police,NY,13,1,YES,2,0,NO,70290,Dodge,0,78.58899821109124,0.1111111111111111,0.7777777777777778,196,0,3,13776840
120,30,250/500,500,956.69,0,FEMALE,priv-house-serv,husband,39600,-64300,Single Vehicle Collision,Front Collision,Other,NY,20,1,Unknown,1,1,YES,87100,Saab,0,91.04307560442776,0.1,0.8,150,0,1,13065000
212,35,500/1000,2000,1123.89,0,MALE,priv-house-serv,unmarried,35400,-49200,Multi-vehicle Collision,Front Collision,Fire,NY,0,3,Unknown,1,3,Unknown,50380,Suburu,0,44.82645098719625,0.09090909090909091,0.8181818181818182,296,0,3,14912480
290,45,100/300,500,1085.03,0,FEMALE,sales,wife,0,-61000,Multi-vehicle Collision,Side Collision,Police,VA,23,3,YES,2,2,NO,64800,Audi,1,59.72185100872787,0.2,0.7,205,1,3,13284000
299,42,100/300,2000,1437.33,0,FEMALE,craft-repair,wife,25000,0,Single Vehicle Collision,Rear Collision,Other,SC,13,1,YES,1,3,NO,70400,BMW,0,48.97970542603299,0.18181818181818182,0.6363636363636364,79,0,1,5561600
66,26,250/500,1000,988.29,0,MALE,armed-forces,own-child,0,0,Single Vehicle Collision,Rear Collision,Police,NY,8,1,Unknown,2,2,YES,57860,Suburu,1,58.545568608404416,0.0,0.8181818181818182,194,0,2,11224840
334,47,500/1000,500,1238.89,0,MALE,protective-serv,other-relative,0,0,Vehicle Theft,Unknown,,WV,3,1,Unknown,0,3,NO,6240,Ford,0,5.036766783168804,0.15384615384615385,0.6923076923076923,164,0,1,1023360
216,38,100/300,1000,1384.64,5000000,FEMALE,tech-support,unmarried,0,0,Single Vehicle Collision,Rear Collision,Police,VA,16,1,Unknown,2,3,NO,66600,Jeep,1,48.09914490409059,0.25,0.5833333333333334,7,0,3,466200
86,28,100/300,2000,1595.07,0,MALE,transport-moving,unmarried,75800,0,Single Vehicle Collision,Side Collision,Police,VA,19,1,YES,0,2,YES,70920,Jeep,0,44.46199853297975,0.16666666666666666,0.6666666666666666,282,0,1,19999440
429,56,250/500,1000,1127.89,6000000,MALE,machine-op-inspct,own-child,67400,-43800,Single Vehicle Collision,Rear Collision,Ambulance,WV,0,1,YES,2,0,YES,39480,Suburu,0,35.003413453439606,0.16666666666666666,0.6666666666666666,193,0,1,7619640
257,43,500/1000,2000,929.7,6000000,FEMALE,handlers-cleaners,husband,46400,-74300,Single Vehicle Collision,Front Collision,Other,VA,12,1,Unknown,2,2,YES,63240,Mercedes,0,68.0219425621168,0.16666666666666666,0.75,190,0,3,12015600
15,34,100/300,1000,1829.63,0,MALE,tech-support,not-in-family,56700,0,Multi-vehicle Collision,Side Collision,Other,SC,21,3,YES,1,0,Unknown,67650,Audi,0,36.97468887152047,0.18181818181818182,0.7272727272727273,207,1,3,14003550
230,39,100/300,1000,904.7,7000000,FEMALE,craft-repair,unmarried,68600,-22300,Single Vehicle Collision,Front Collision,Fire,SC,0,1,Unknown,1,3,NO,74200,Accura,1,82.01613794628054,0.2,0.6,182,0,2,13504400
250,43,500/1000,1000,1243.84,0,FEMALE,tech-support,own-child,47900,-73400,Single Vehicle Collision,Side Collision,Other,VA,22,1,YES,1,3,NO,64900,Volkswagen,0,52.17712889117572,0.2,0.6,18,0,1,1168200
270,44,500/1000,2000,1030.95,0,FEMALE,machine-op-inspct,other-relative,47200,0,Multi-vehicle Collision,Rear Collision,Ambulance,NC,20,3,Unknown,1,0,NO,35900,Audi,1,34.82225132159658,0.2,0.7,138,0,2,4954200
65,26,100/300,500,1285.03,3000000,FEMALE,craft-repair,unmarried,0,-41500,Single Vehicle Collision,Rear Collision,Fire,VA,0,1,NO,1,3,Unknown,52200,Honda,0,40.62161972872229,0.1,0.7,112,0,1,5846400
475,57,100/300,500,1216.56,0,MALE,adm-clerical,own-child,67400,-83200,Single Vehicle Collision,Front Collision,Police,SC,20,1,Unknown,0,2,NO,78000,Suburu,0,64.11521010061156,0.08333333333333333,0.75,239,0,1,18642000
77,27,500/1000,2000,966.26,0,FEMALE,adm-clerical,own-child,56400,-32800,Multi-vehicle Collision,Front Collision,Ambulance,NY,1,3,YES,0,0,Unknown,67200,Volkswagen,0,69.54649887193924,0.1,0.8,189,0,1,12700800
256,43,100/300,500,1203.17,0,FEMALE,prof-specialty,unmarried,56700,-65600,Single Vehicle Collision,Rear Collision,Fire,WV,11,1,NO,0,0,Unknown,63250,Nissan,0,52.569462336993105,0.18181818181818182,0.7272727272727273,1,0,3,63250
229,37,250/500,2000,1212.12,0,FEMALE,craft-repair,not-in-family,65600,0,Multi-vehicle Collision,Side Collision,Other,WV,14,3,YES,1,1,YES,68760,Ford,0,56.727056727056734,0.16666666666666666,0.75,211,0,2,14508360
110,28,250/500,1000,1573.93,0,MALE,other-service,other-relative,30400,0,Multi-vehicle Collision,Side Collision,Police,NY,20,3,YES,0,2,Unknown,65040,Suburu,0,41.323311710177705,0.16666666666666666,0.6666666666666666,17,0,1,1105680
177,33,100/300,1000,1609.67,0,MALE,adm-clerical,wife,0,-13200,Single Vehicle Collision,Side Collision,Ambulance,SC,22,1,Unknown,1,3,Unknown,82800,Jeep,1,51.43911484962756,0.25,0.5833333333333334,144,0,2,11923200
292,44,500/1000,500,1097.57,0,MALE,priv-house-serv,unmarried,0,0,Single Vehicle Collision,Side Collision,Other,SC,12,1,NO,1,0,YES,61700,Saab,0,56.21509334256585,0.1,0.8,216,0,3,13327200
451,61,250/500,2000,1618.65,2000000,FEMALE,transport-moving,unmarried,0,-42600,Multi-vehicle Collision,Rear Collision,Ambulance,OH,3,3,YES,2,1,YES,78100,Chevrolet,1,48.25008494733265,0.2,0.7,199,0,2,15541900
61,24,100/300,500,922.67,0,FEMALE,priv-house-serv,other-relative,47400,0,Multi-vehicle Collision,Rear Collision,Ambulance,SC,15,3,YES,2,1,Unknown,65520,Toyota,1,71.01130414991276,0.14285714285714285,0.7142857142857143,227,0,2,14873040
150,30,100/300,1000,1342.02,0,MALE,prof-specialty,own-child,0,0,Parked Car,Unknown,,VA,8,1,YES,0,2,NO,4500,Saab,0,3.353154200384495,0.1,0.8,123,0,0,553500
283,41,100/300,500,1195.01,0,FEMALE,sales,own-child,60700,-54300,Multi-vehicle Collision,Side Collision,Other,WV,13,3,NO,0,2,Unknown,42700,Mercedes,1,35.73191856135095,0.0,0.8571428571428571,26,0,2,1110200
291,46,500/1000,1000,994.74,0,FEMALE,adm-clerical,own-child,0,-55300,Parked Car,Unknown,Police,SC,8,1,NO,2,2,YES,5580,Volkswagen,1,5.609506001568249,0.1111111111111111,0.7777777777777778,105,0,1,585900
162,31,100/300,1000,1050.24,0,FEMALE,adm-clerical,wife,30700,0,Parked Car,Unknown,,NC,7,1,Unknown,0,0,NO,3600,BMW,1,3.4277879341864717,0.1,0.7,108,1,1,388800
154,36,250/500,2000,1313.51,7000000,FEMALE,exec-managerial,own-child,68500,0,Vehicle Theft,Unknown,,SC,9,1,Unknown,2,0,Unknown,2800,Volkswagen,0,2.1316929448576714,0.1,0.8,133,0,0,372400
289,47,500/1000,2000,1102.29,0,FEMALE,adm-clerical,own-child,73000,-37900,Single Vehicle Collision,Front Collision,Ambulance,VA,15,1,NO,1,0,YES,54000,Toyota,0,48.98892306017473,0.1111111111111111,0.7777777777777778,186,0,1,10044000
10,19,250/500,1000,1185.78,0,FEMALE,craft-repair,wife,0,-60700,Single Vehicle Collision,Side Collision,Police,NC,5,1,Unknown,0,2,Unknown,48950,Accura,1,41.280844676078196,0.09090909090909091,0.7272727272727273,5,0,1,244750
309,47,500/1000,500,1527.95,0,MALE,exec-managerial,other-relative,69400,0,Multi-vehicle Collision,Rear Collision,Other,WV,15,4,YES,0,1,Unknown,77800,Dodge,0,50.91789652802775,0.2,0.6,44,0,2,3423200
396,57,100/300,1000,1366.39,0,MALE,protective-serv,other-relative,0,-22400,Multi-vehicle Collision,Front Collision,Other,NC,22,3,YES,2,1,NO,52560,Saab,0,38.466323670401565,0.2222222222222222,0.6666666666666666,267,0,2,14033520
273,41,500/1000,1000,1403.9,0,FEMALE,farming-fishing,own-child,0,0,Multi-vehicle Collision,Side Collision,Police,VA,16,2,Unknown,1,2,YES,44110,Honda,0,31.419616781822064,0.09090909090909091,0.7272727272727273,59,0,3,2602490
129,30,500/1000,2000,927.23,0,FEMALE,sales,husband,51500,0,Single Vehicle Collision,Front Collision,Other,SC,7,1,NO,1,3,Unknown,74360,Suburu,0,80.1958521618153,0.18181818181818182,0.7272727272727273,92,0,3,6841120
140,31,250/500,2000,1554.86,6000000,FEMALE,armed-forces,wife,59000,0,Parked Car,Unknown,,WV,2,1,YES,1,2,Unknown,6120,Honda,1,3.9360456890009394,0.1111111111111111,0.7777777777777778,213,0,1,1303560
419,53,500/1000,2000,736.07,6000000,MALE,transport-moving,unmarried,45700,0,Multi-vehicle Collision,Side Collision,Police,SC,17,4,Unknown,0,0,YES,62280,Suburu,0,84.61151792628418,0.08333333333333333,0.75,204,1,1,12705120
315,44,250/500,1000,974.16,6000000,FEMALE,sales,other-relative,0,-56800,Multi-vehicle Collision,Front Collision,Other,NY,12,3,Unknown,1,0,YES,26730,Volkswagen,0,27.439024390243905,0.18181818181818182,0.6363636363636364,261,0,3,6976530
72,29,500/1000,500,973.8,0,FEMALE,craft-repair,own-child,0,-85900,Single Vehicle Collision,Rear Collision,Ambulance,WV,9,1,Unknown,1,0,NO,66200,Dodge,0,67.98110494968167,0.1,0.8,245,0,2,16219000
32,26,100/300,2000,1260.32,6000000,MALE,other-service,not-in-family,0,-79800,Single Vehicle Collision,Side Collision,Fire,VA,16,1,Unknown,1,2,Unknown,45500,Toyota,0,36.1019423638441,0.2,0.7,3,0,3,136500
230,41,100/300,1000,1464.03,0,MALE,transport-moving,own-child,0,0,Multi-vehicle Collision,Side Collision,Ambulance,NY,19,3,Unknown,2,0,Unknown,53040,Audi,0,36.22876580397943,0.08333333333333333,0.8333333333333334,277,0,1,14692080
157,32,100/300,2000,617.11,0,MALE,other-service,other-relative,0,-54100,Multi-vehicle Collision,Front Collision,Other,VA,14,3,Unknown,1,2,NO,50800,Mercedes,1,82.31919754986956,0.2,0.7,62,0,2,3149600
265,41,250/500,2000,1724.46,6000000,FEMALE,craft-repair,own-child,81800,0,Multi-vehicle Collision,Side Collision,Police,SC,18,3,Unknown,1,3,Unknown,44200,Audi,0,25.631212089581666,0.1,0.8,207,0,3,9149400
47,34,500/1000,500,1161.31,0,FEMALE,exec-managerial,other-relative,64800,-24300,Single Vehicle Collision,Front Collision,Police,SC,23,1,YES,1,3,Unknown,62920,Chevrolet,0,54.18019305783986,0.18181818181818182,0.7272727272727273,132,0,1,8305440
113,29,250/500,2000,1091.73,0,MALE,exec-managerial,not-in-family,36100,-42300,Multi-vehicle Collision,Rear Collision,Other,NY,15,3,Unknown,0,2,YES,49950,Nissan,1,45.75307081421231,0.1111111111111111,0.7777777777777778,84,0,1,4195800
289,46,250/500,2000,1209.07,0,MALE,armed-forces,unmarried,0,0,Single Vehicle Collision,Rear Collision,Ambulance,NC,18,1,YES,0,1,YES,56430,BMW,1,46.67223568527877,0.1111111111111111,0.7777777777777778,129,1,1,7279470
254,41,250/500,2000,1241.04,0,FEMALE,protective-serv,own-child,0,0,Single Vehicle Collision,Front Collision,Police,NY,16,1,NO,2,2,YES,100210,Audi,0,80.74679301231225,0.18181818181818182,0.6363636363636364,12,0,1,1202520
115,30,500/1000,500,1757.21,0,MALE,prof-specialty,wife,46400,0,Multi-vehicle Collision,Front Collision,Fire,NY,12,3,NO,1,0,YES,49140,Ford,0,27.964785085447954,0.1111111111111111,0.7777777777777778,173,0,1,8501220
236,38,250/500,1000,802.24,0,FEMALE,other-service,not-in-family,0,-62500,Single Vehicle Collision,Side Collision,Ambulance,WV,16,1,NO,0,1,Unknown,66840,Mercedes,0,83.31671320303151,0.25,0.6666666666666666,268,0,2,17913120
7,21,500/1000,1000,1342.72,0,MALE,machine-op-inspct,wife,0,-45300,Single Vehicle Collision,Front Collision,Other,NY,21,1,Unknown,1,2,Unknown,62460,Honda,0,46.51751668255481,0.1111111111111111,0.7777777777777778,278,0,3,17363880
208,36,100/300,2000,1209.41,5000000,MALE,machine-op-inspct,wife,0,0,Multi-vehicle Collision,Side Collision,Other,NY,15,3,YES,0,1,Unknown,62810,Nissan,0,51.93441430118818,0.18181818181818182,0.6363636363636364,232,0,3,14571920
126,33,500/1000,1000,1141.71,2000000,FEMALE,priv-house-serv,own-child,36700,-73400,Single Vehicle Collision,Front Collision,Ambulance,WV,21,1,YES,1,2,Unknown,54160,Suburu,0,47.43761550656471,0.125,0.75,86,0,2,4657760
48,35,100/300,500,1090.03,0,FEMALE,exec-managerial,unmarried,0,-51000,Single Vehicle Collision,Rear Collision,Ambulance,WV,1,1,YES,0,2,NO,48400,Saab,0,44.40244763905581,0.2,0.7,80,0,2,3872000
297,48,250/500,1000,1464.73,3000000,MALE,exec-managerial,other-relative,54900,-36700,Multi-vehicle Collision,Side Collision,Fire,NY,17,3,Unknown,0,0,NO,51480,Toyota,0,35.14640923583186,0.1111111111111111,0.7777777777777778,67,0,3,3449160
160,36,100/300,1000,1118.58,0,FEMALE,prof-specialty,husband,0,-36600,Multi-vehicle Collision,Rear Collision,Fire,NY,5,3,NO,2,1,NO,51700,Saab,0,46.21931377281911,0.1,0.7,32,0,3,1654400
406,58,250/500,2000,1117.04,0,MALE,exec-managerial,own-child,0,-42700,Multi-vehicle Collision,Front Collision,Other,WV,15,3,Unknown,1,2,Unknown,65520,Volkswagen,0,58.655016830194086,0.16666666666666666,0.75,134,0,3,8779680
157,31,500/1000,500,1257.83,7000000,MALE,farming-fishing,own-child,40700,-41600,Multi-vehicle Collision,Rear Collision,Other,OH,2,4,NO,2,2,NO,47700,Accura,1,37.922453749711806,0.1,0.7,294,0,2,14023800
146,31,250/500,2000,1082.72,0,FEMALE,machine-op-inspct,not-in-family,61400,-57500,Vehicle Theft,Unknown,,SC,3,1,YES,2,0,NO,5220,Accura,0,4.821191074331313,0.1111111111111111,0.7777777777777778,207,0,1,1080540
409,57,100/300,1000,1191.8,6000000,MALE,protective-serv,unmarried,55600,0,Single Vehicle Collision,Side Collision,Other,NY,19,1,NO,1,0,Unknown,73320,Ford,0,61.5203893270683,0.08333333333333333,0.75,233,0,2,17083560
252,46,100/300,1000,1242.02,0,MALE,adm-clerical,wife,0,-28800,Single Vehicle Collision,Front Collision,Fire,VA,17,1,YES,0,2,YES,74900,Jeep,0,60.30498703724578,0.2,0.7,113,0,1,8463700
6,27,250/500,500,1075.71,0,FEMALE,prof-specialty,unmarried,0,-47400,Vehicle Theft,Unknown,Police,WV,7,1,Unknown,0,1,YES,3190,Saab,0,2.965483262217512,0.18181818181818182,0.7272727272727273,270,0,0,861300
103,33,100/300,1000,969.88,6000000,MALE,armed-forces,own-child,0,0,Single Vehicle Collision,Rear Collision,Ambulance,NY,21,1,NO,1,0,YES,76920,Chevrolet,0,79.30878046768673,0.16666666666666666,0.75,263,0,1,20229960
369,53,250/500,2000,1459.93,0,FEMALE,priv-house-serv,not-in-family,0,0,Multi-vehicle Collision,Front Collision,Police,WV,10,2,YES,1,3,NO,77990,Jeep,0,53.4203694697691,0.09090909090909091,0.7272727272727273,236,0,3,18405640
261,46,500/1000,1000,1245.61,0,MALE,transport-moving,own-child,0,0,Single Vehicle Collision,Front Collision,Fire,NY,11,1,YES,1,0,Unknown,59670,Ford,0,47.90423968979055,0.15384615384615385,0.6923076923076923,268,0,3,15991560
159,33,100/300,2000,1462.76,0,FEMALE,craft-repair,husband,69200,-36900,Multi-vehicle Collision,Rear Collision,Ambulance,NY,23,3,YES,2,0,NO,44880,Mercedes,1,30.681724958298012,0.18181818181818182,0.7272727272727273,91,0,2,4084080
344,51,100/300,2000,1398.46,0,MALE,sales,other-relative,0,0,Single Vehicle Collision,Side Collision,Ambulance,NC,14,1,Unknown,0,2,NO,82830,Audi,0,59.22943809619152,0.09090909090909091,0.7272727272727273,273,0,1,22612590
437,60,500/1000,1000,1269.64,0,FEMALE,armed-forces,unmarried,48800,0,Single Vehicle Collision,Front Collision,Other,SC,10,1,NO,1,3,NO,84480,Chevrolet,1,66.53854635959799,0.09090909090909091,0.7272727272727273,204,1,1,17233920
65,30,100/300,500,1455.65,4000000,FEMALE,transport-moving,wife,0,-66300,Multi-vehicle Collision,Side Collision,Fire,WV,6,3,Unknown,2,3,NO,79800,Honda,0,54.820870401538826,0.2,0.7,65,0,3,5187000
280,41,500/1000,2000,1140.31,0,MALE,adm-clerical,husband,29300,-64700,Multi-vehicle Collision,Rear Collision,Police,WV,10,3,Unknown,0,3,YES,53020,Toyota,0,46.49612824582789,0.18181818181818182,0.6363636363636364,242,0,1,12830840
269,45,500/1000,500,1330.46,0,FEMALE,machine-op-inspct,wife,54800,-64100,Multi-vehicle Collision,Side Collision,Police,VA,5,3,Unknown,0,0,NO,24200,Suburu,0,18.189197721088945,0.09090909090909091,0.7272727272727273,220,0,3,5324000
275,40,250/500,2000,1190.6,0,MALE,exec-managerial,unmarried,0,-45300,Single Vehicle Collision,Rear Collision,Fire,OH,17,1,Unknown,1,3,YES,43230,Chevrolet,0,36.30942381992273,0.18181818181818182,0.6363636363636364,277,0,1,11974710
265,45,250/500,500,972.5,0,FEMALE,exec-managerial,unmarried,0,0,Vehicle Theft,Unknown,,NC,3,1,NO,2,3,NO,3190,Ford,0,3.2802056555269923,0.09090909090909091,0.7272727272727273,194,1,0,618860
283,43,100/300,2000,1161.91,0,FEMALE,adm-clerical,not-in-family,0,-50400,Parked Car,Unknown,,WV,9,1,Unknown,0,3,NO,5850,BMW,0,5.034813367644654,0.2222222222222222,0.6666666666666666,210,0,1,1228500
84,29,250/500,1000,1117.17,0,FEMALE,machine-op-inspct,not-in-family,0,-29900,Parked Car,Unknown,Police,SC,6,1,YES,2,0,YES,6820,BMW,0,6.104711010857792,0.09090909090909091,0.7272727272727273,142,0,0,968440
247,44,250/500,2000,1101.51,0,FEMALE,farming-fishing,not-in-family,64000,0,Multi-vehicle Collision,Front Collision,Fire,NY,22,3,NO,2,2,NO,69480,Chevrolet,0,63.07704877849498,0.16666666666666666,0.6666666666666666,276,0,1,19176480
56,29,100/300,1000,1523.17,0,MALE,prof-specialty,own-child,0,0,Multi-vehicle Collision,Front Collision,Fire,PA,10,3,Unknown,1,2,YES,94560,Jeep,0,62.08105464262032,0.08333333333333333,0.75,103,0,2,9739680
210,39,500/1000,1000,984.45,0,MALE,armed-forces,unmarried,0,0,Vehicle Theft,Unknown,,NC,4,1,YES,1,2,Unknown,7800,Dodge,0,7.923205850982782,0.1,0.8,210,0,1,1638000
108,32,500/1000,2000,1257.0,4000000,FEMALE,machine-op-inspct,unmarried,63900,-43700,Single Vehicle Collision,Front Collision,Other,WV,23,1,NO,1,3,NO,61270,Suburu,0,48.74303898170247,0.09090909090909091,0.7272727272727273,100,0,3,6127000
328,49,500/1000,500,1434.51,0,FEMALE,transport-moving,wife,0,0,Single Vehicle Collision,Rear Collision,Police,NY,19,1,Unknown,0,2,YES,71440,Mercedes,0,49.80097733720922,0.125,0.75,160,0,3,11430400
186,37,250/500,2000,1628.0,0,FEMALE,priv-house-serv,unmarried,0,0,Single Vehicle Collision,Rear Collision,Ambulance,NY,22,1,YES,1,2,YES,55600,Jeep,0,34.152334152334156,0.2,0.7,71,0,3,3947600
277,44,500/1000,500,1412.31,0,MALE,priv-house-serv,unmarried,0,0,Vehicle Theft,Unknown,Police,NC,6,1,NO,1,3,NO,5000,Jeep,0,3.5402992260905894,0.2,0.7,163,0,0,815000
138,33,250/500,500,1362.87,5000000,FEMALE,exec-managerial,own-child,56900,-56900,Single Vehicle Collision,Side Collision,Other,NY,6,1,NO,2,0,Unknown,95810,BMW,0,70.30017536522193,0.15384615384615385,0.6923076923076923,217,0,1,20790770
208,41,100/300,1000,1134.68,0,FEMALE,tech-support,husband,0,0,Single Vehicle Collision,Rear Collision,Ambulance,SC,18,1,NO,2,2,Unknown,69300,Volkswagen,0,61.07448796136355,0.1,0.7,6,1,2,415800
147,37,250/500,1000,1306.78,0,MALE,prof-specialty,other-relative,0,0,Single Vehicle Collision,Front Collision,Ambulance,SC,22,1,Unknown,1,0,NO,81120,Toyota,0,62.076248488651494,0.16666666666666666,0.5833333333333334,267,0,3,21659040
8,21,500/1000,500,1021.9,0,MALE,handlers-cleaners,husband,0,0,Single Vehicle Collision,Front Collision,Other,WV,21,1,Unknown,0,0,Unknown,91260,Toyota,0,89.304237205206,0.15384615384615385,0.6923076923076923,27,0,2,2464020
297,48,100/300,1000,1538.6,0,FEMALE,other-service,wife,0,-54700,Single Vehicle Collision,Side Collision,Fire,SC,12,1,Unknown,0,0,Unknown,60600,Ford,0,39.38645521903029,0.1,0.7,263,0,1,15937800
150,31,500/1000,1000,1354.5,0,MALE,machine-op-inspct,husband,52800,0,Multi-vehicle Collision,Front Collision,Ambulance,NY,6,3,Unknown,0,3,YES,64800,Suburu,1,47.840531561461795,0.1,0.7,243,0,2,15746400
4,34,500/1000,500,1282.93,0,FEMALE,exec-managerial,other-relative,0,0,Multi-vehicle Collision,Side Collision,Police,WV,0,4,Unknown,0,0,Unknown,66880,Chevrolet,1,52.130669639029406,0.09090909090909091,0.7272727272727273,140,0,2,9363200
210,35,500/1000,1000,1346.27,0,MALE,farming-fishing,not-in-family,44900,-91400,Single Vehicle Collision,Front Collision,Ambulance,WV,11,1,NO,0,2,Unknown,58200,BMW,0,43.230555534922416,0.1,0.8,276,1,3,16063200
91,31,100/300,1000,1338.4,4000000,FEMALE,priv-house-serv,own-child,63600,0,Single Vehicle Collision,Side Collision,Police,NC,19,1,Unknown,1,0,NO,60570,Nissan,0,45.25552898983861,0.1111111111111111,0.7777777777777778,185,0,1,11205450
167,36,100/300,1000,949.44,0,FEMALE,exec-managerial,other-relative,0,-38400,Multi-vehicle Collision,Rear Collision,Ambulance,NC,22,3,Unknown,0,0,NO,69680,Mercedes,1,73.3906302662622,0.125,0.75,251,0,2,17489680
